rank,nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
0,23,20,5000,100,40,0.012580,0.065637,0.270554,0.348770
0,23,21,5000,100,40,0.012692,0.065293,0.270438,0.348423
0,23,22,5000,100,40,0.012714,0.065866,0.270703,0.349283
1,23,0,5000,100,40,0.012651,0.068531,0.269921,0.351103
1,23,1,5000,100,40,0.012531,0.067405,0.270031,0.349966
1,23,2,5000,100,40,0.012537,0.066215,0.270100,0.348851
1,23,3,5000,100,40,0.012542,0.067129,0.270098,0.349769
1,23,4,5000,100,40,0.012609,0.067447,0.269799,0.349855
1,23,5,5000,100,40,0.012762,0.066889,0.270416,0.350066
1,23,6,5000,100,40,0.012696,0.067340,0.270095,0.350131
1,23,7,5000,100,40,0.012586,0.066553,0.269830,0.348969
1,23,8,5000,100,40,0.012698,0.067746,0.270829,0.351273
1,23,9,5000,100,40,0.012584,0.067462,0.269945,0.349991
1,23,10,5000,100,40,0.012575,0.066801,0.269898,0.349274
1,23,11,5000,100,40,0.012657,0.066717,0.270257,0.349632
1,23,12,5000,100,40,0.012485,0.067155,0.269830,0.349470
1,23,13,5000,100,40,0.012518,0.067120,0.269801,0.349439
1,23,14,5000,100,40,0.012714,0.066941,0.270270,0.349924
1,23,15,5000,100,40,0.012555,0.066719,0.269785,0.349059
1,23,16,5000,100,40,0.012603,0.067072,0.270080,0.349756
1,23,17,5000,100,40,0.012734,0.067390,0.270264,0.350388
1,23,18,5000,100,40,0.012560,0.067479,0.270363,0.350401
1,23,19,5000,100,40,0.012605,0.067484,0.269926,0.350015
1,23,20,5000,100,40,0.012712,0.067061,0.270053,0.349826
1,23,21,5000,100,40,0.012626,0.067190,0.270650,0.350466
1,23,22,5000,100,40,0.012685,0.067840,0.270220,0.350745
0,23,0,5000,100,400,0.012421,0.066276,0.270000,0.348697
0,23,1,5000,100,400,0.012586,0.065768,0.270363,0.348717
0,23,2,5000,100,400,0.012394,0.065636,0.270462,0.348493
0,23,3,5000,100,400,0.012398,0.065731,0.270454,0.348583
0,23,4,5000,100,400,0.012392,0.064727,0.270509,0.347628
0,23,5,5000,100,400,0.012487,0.066580,0.270620,0.349687
0,23,6,5000,100,400,0.012560,0.065809,0.270605,0.348974
0,23,7,5000,100,400,0.012481,0.066160,0.270549,0.349190
0,23,8,5000,100,400,0.012435,0.065858,0.270228,0.348520
0,23,9,5000,100,400,0.012471,0.065169,0.270354,0.347994
0,23,10,5000,100,400,0.012439,0.065336,0.270449,0.348224
0,23,11,5000,100,400,0.012635,0.065339,0.270666,0.348639
0,23,12,5000,100,400,0.012559,0.065631,0.270190,0.348380
0,23,13,5000,100,400,0.012591,0.065611,0.270962,0.349164
0,23,14,5000,100,400,0.012448,0.065146,0.270352,0.347945
0,23,15,5000,100,400,0.012508,0.065577,0.270210,0.348294
0,23,16,5000,100,400,0.012473,0.065328,0.270488,0.348289
0,23,17,5000,100,400,0.012559,0.065847,0.270724,0.349129
0,23,18,5000,100,400,0.012505,0.064637,0.270349,0.347491
0,23,19,5000,100,400,0.012503,0.065922,0.270509,0.348935
0,23,20,5000,100,400,0.012257,0.066154,0.270524,0.348935
0,23,21,5000,100,400,0.012392,0.065312,0.270273,0.347978
0,23,22,5000,100,400,0.012538,0.065575,0.270675,0.348788
